66 86 1 2
0 0 0 0
132 86 2 2
0 0 0 0
0 0 0 0
21807 2453 21 23
2993092 35670 1429 808
1645766 49794 778 1119
862566 60640 483 1390
49280 62114 31 1415
10866 62736 18 1426
0 0 0 0
1513853 14678 832 396
321607 17430 189 482
0 0 0 0
0 0 0 0
585179 4498 256 45
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2619645 17337 1425 488
0 0 0 0
732 18226 10 497
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
339936 3457 112 73
0 0 0 0
1681863 13402 818 381
1681973 110 820 2
0 0 0 0
3494741 15643 1819 451
0 0 0 0
0 0 0 0
3495147 1527 1826 6
1094850 12411 556 309
463533 16187 290 427
463643 110 292 2
0 0 0 0
463895 252 296 4
2664601 23870 1510 673
0 0 0 0
0 0 0 0
0 0 0 0
4804469 19164 2696 561
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4804793 616 2701 3
6943637 20092 3855 590
6943701 64 3857 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8880212 18396 4918 537
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8886092 965 4932 9
10310339 12732 5581 360
10310664 639 5586 3
0 0 0 0
12613949 22445 6709 627
0 0 0 0
0 0 0 0
12614013 64 6711 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
12614045 32 6712 1
0 0 0 0
13907500 11580 7366 324
0 0 0 0
0 0 0 0
0 0 0 0
16046216 20668 8516 608
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
16046280 64 8518 2
17738082 17576 9430 486
410 17616 2 488
0 0 0 0
454204 21234 94 565
0 0 0 0
0 0 0 0
0 0 0 0
454270 86 95 2
0 0 0 0
454336 86 96 2
0 0 0 0
2352043 18044 1043 526
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2352217 174 1047 4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
91 206 1 5
0 0 0 0
0 0 0 0
267 196 4 4
0 0 0 0
0 0 0 0
91 228 1 5
0 0 0 0
0 0 0 0
123 32 2 1
0 0 0 0
0 0 0 0
0 0 0 0
187 64 4 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
265 110 5 2
0 0 0 0
0 0 0 0
0 0 0 0
589 621 10 3
0 0 0 0
2355759 23487 1255 661
0 0 0 0
0 0 0 0
0 0 0 0
2355901 174 1258 4
0 0 0 0
2356069 252 1260 4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2356101 32 1261 1
0 0 0 0
0 0 0 0
0 0 0 0
2356256 96 1264 3
123 333 2 8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
155 32 3 1
0 0 0 0
1681821 17308 940 503
1681885 64 942 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3741724 19615 1960 540
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3741764 157 1962 4
0 0 0 0
3741804 157 1964 4
3741934 150 1967 4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5681694 19601 2998 550
0 0 0 0
0 0 0 0
5682109 654 3004 4
5682169 157 3007 4
0 0 0 0
0 0 0 0
5682247 110 3008 2
0 0 0 0
0 0 0 0
91 142 1 3
0 0 0 0
0 0 0 0
0 0 0 0
169 110 2 2
0 0 0 0
0 0 0 0
0 0 0 0
2139397 20572 1168 605
2139775 267 1173 5
0 0 0 0
2139807 205 1174 4
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2139903 205 1177 4
0 0 0 0
0 0 0 0
0 0 0 0
2140123 474 1182 8
0 0 0 0
2140155 32 1183 1
0 0 0 0
4474228 23327 2337 638
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4474292 127 2339 3
0 0 0 0
226 246 3 5
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
