900 994 10 10
128 1046 1 11
2596 1838 17 17
6580 3110 34 20
8489 989 41 9
10183 1232 49 8
13135 1976 62 15
13711 428 66 5
14803 716 74 7
16135 1263 86 12
16768 969 92 6
3719 4057 25 34
1416 5008 11 44
3244 1645 23 15
9791 3998 45 23
14334 3770 64 22
14916 654 70 6
1442 1770 12 18
2398 784 20 8
0 0 0 0
0 0 0 0
0 0 0 0
3076 515 24 5
4098 604 29 5
0 0 0 0
0 0 0 0
4226 183 30 2
0 0 0 0
4586 497 34 5
910 1116 7 12
0 0 0 0
0 0 0 0
2166 1441 18 11
744 2094 7 19
2078 1222 19 11
128 1274 1 12
0 0 0 0
0 0 0 0
0 0 0 0
308 183 3 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
488 183 5 2
0 0 0 0
720 314 8 3
488 732 5 8
0 0 0 0
0 0 0 0
1796 1572 17 12
2540 574 24 8
3890 1274 36 12
128 1326 1 13
0 0 0 0
0 0 0 0
256 183 2 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
384 183 3 2
512 183 4 2
1052 497 10 5
0 0 0 0
0 0 0 0
2412 1624 23 13
3104 522 29 7
3900 890 37 8
128 942 1 9
0 0 0 0
0 0 0 0
754 515 4 5
0 0 0 0
0 0 0 0
0 0 0 0
1356 384 8 4
1484 183 9 2
1612 183 10 2
2152 549 16 6
0 0 0 0
0 0 0 0
3512 1520 29 11
4256 574 36 8
5052 890 44 8
128 942 1 9
0 0 0 0
0 0 0 0
256 183 2 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
512 366 4 4
0 0 0 0
1000 445 9 4
0 0 0 0
3026 1910 25 15
4566 1676 40 14
771 2423 7 22
1156 3839 12 32
924 4571 9 40
0 0 0 0
0 0 0 0
4555 4307 30 21
7630 3766 49 18
0 0 0 0
8951 1647 61 11
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
12493 4652 85 25
441 4756 2 27
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1003 442 6 4
0 0 0 0
0 0 0 0
2833 2200 16 11
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2961 183 17 2
0 0 0 0
3885 1298 24 7
0 0 0 0
4673 712 30 6
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5597 1298 37 7
